LATITUDE,LONGITUDE,FIRE_DATE,AP_EN,PV_EN,COUNTRY,ISO3
19.67059486026243,99.31414776558408,2024-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.669888692106923,99.30392752559548,2024-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.669888530549088,99.30402302872928,2024-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.66988836894049,99.30411853186216,2024-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.66979822417996,99.3039273550722,2024-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.66979806262293,99.30402285815244,2024-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.669797901015134,99.30411836123172,2024-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.669708079212292,99.30373617849372,2024-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.669707917757574,99.30383168152228,2024-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.66970775625209,99.30392718454983,2024-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.669707594695858,99.30402268757652,2024-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.66970743308887,99.30411819060224,2024-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.669707271431125,99.304213693627,2024-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.66961744982798,99.30383151105444,2024-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.66961728832331,99.30392701402847,2024-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.669617126767875,99.30402251700156,2024-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.66961696516169,99.30411801997369,2024-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.669526820393617,99.30392684350804,2024-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.669377628857134,99.28453941242124,2024-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.66934539972016,99.30421301090416,2024-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.66934523801488,99.30430851371364,2024-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.66928716076699,99.28453925278038,2024-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.66928700951804,99.2846347557248,2024-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.66927706946672,99.2908424452009,2024-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.66925525504685,99.30402183471114,2024-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.66925509344387,99.30411733746894,2024-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.669254931790142,99.3042128402258,2024-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.669254770085665,99.30430834298174,2024-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.669254608330423,99.3044038457367,2024-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.669196692675936,99.28453909314038,2024-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.669196541427745,99.28463459603122,2024-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.669186755973065,99.2907467791919,2024-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.66916511016639,99.3038306587296,2024-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.669164948665728,99.3039261614357,2024-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.669164787114315,99.30402166414088,2024-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.669164625512146,99.30411716684512,2024-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.66916446385921,99.3042126695484,2024-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.66916430215554,99.30430817225074,2024-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.66910622458397,99.28453893350128,2024-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.66907480368044,99.30373498561396,2024-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.66907464223134,99.30383048826744,2024-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.669074480731474,99.30392599091998,2024-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.66907399592737,99.30421249887196,2024-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.66907383422449,99.30430800152072,2024-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.669005974381932,99.2906509502228,2024-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.66898433574368,99.30373481520634,2024-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.668926043865685,99.28406110056196,2024-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.66892589287352,99.28415660329648,2024-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.6689257418306,99.28425210603012,2024-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.66892559073692,99.28434760876289,2024-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.66892543959249,99.28444311149474,2024-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.66889322171147,99.30411665497932,2024-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.66889289835969,99.30430766006349,2024-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.6688357267079,99.28396543851156,2024-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.66883557576724,99.2840609411934,2024-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.66883542477582,99.28415644387437,2024-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.668835273733645,99.2842519465544,2024-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.66883512264072,99.28434744923358,2024-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.66883497149704,99.28444295191188,2024-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.66882534712526,99.2904596188496,2024-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.668802915375053,99.30402098186936,2024-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.66880275377609,99.30411648435928,2024-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.66880259212638,99.30421198684824,2024-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.66874495667721,99.28415628445308,2024-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.668744805635782,99.28425178707955,2024-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.66874465454361,99.28434728970517,2024-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.668735033417125,99.29036395332372,2024-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.66873487907672,99.29045945589218,2024-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.668712608985363,99.30392530886655,2024-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.66871244743795,99.30402081130384,2024-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.668712285839803,99.30411631374018,2024-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.668712124190893,99.30421181617558,2024-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.66865418644559,99.28434713017764,2024-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.668644565366908,99.29036379042078,2024-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.668622302542406,99.30382963597091,2024-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.668622141046555,99.30392513835557,2024-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.66862197949996,99.30402064073928,2024-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.668621817902608,99.30411614312204,2024-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.66855440584127,99.29017262259346,2024-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.6685542516039,99.29026812505656,2024-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.668554097315774,99.29036362751872,2024-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.668531996046173,99.3037339631824,2024-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.66853183460188,99.30382946551444,2024-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.668531673106845,99.3039249678455,2024-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.66853151156104,99.30402047017564,2024-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.668463937787696,99.29017245979948,2024-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.668463783551086,99.290267962209,2024-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.668441689496674,99.30363829050108,2024-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.668441528103944,99.30373379278046,2024-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.668441366660453,99.3038292950589,2024-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.66844120516621,99.3039247973364,2024-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.66844104362121,99.30402029961296,2024-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.66835122155273,99.30363812015364,2024-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.668351060160795,99.30373362237944,2024-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.668350898718103,99.30382912460432,2024-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.66835073722467,99.30392462682823,2024-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.66835057568048,99.3040201290512,2024-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.66814432587468,99.31863160034337,2024-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.667812111766537,99.30144055402889,2024-01-01,Chai Prakan,Chiang Mai,Thailand,THA
